,EARNINGS,S,EXP,FEMALE,MALE,BYEAR,AGE,AGEMBTH,HHINC97,POVRAT97,HHBMBF,HHBMOF,HHOMBF,HHBMONLY,HHBFONLY,HHOTHER,MSA97NO,MSA97NCC,MSA97CC,MSA97NK,ETHBLACK,ETHHISP,ETHWHITE,EDUCPROF,EDUCPHD,EDUCMAST,EDUCBA,EDUCAA,EDUCHSD,EDUCGED,EDUCDO,PRMONM,PRMONF,PRMSTYUN,PRMSTYPE,PRMSTYAN,PRMSTYAE,PRFSTYUN,PRFSTYPE,PRFSTYAN,PRFSTYAE,SINGLE,MARRIED,COHABIT,OTHSING,FAITHN,FAITHP,FAITHC,FAITHJ,FAITHO,FAITHM,ASVABAR,ASVABWK,ASVABPC,ASVABMK,ASVABNO,ASVABCS,ASVABC,ASVABC4,VERBAL,ASVABMV,HEIGHT,WEIGHT04,WEIGHT11,SF,SM,SFR,SMR,SIBLINGS,REG97NE,REG97NC,REG97S,REG97W,RS97RURL,RS97URBN,RS97UNKN,JOBS,HOURS,TENURE,CATGOV,CATPRI,CATNPO,CATMIS,CATSE,COLLBARG,URBAN,REGNE,REGNC,REGW,REGS,MSA11NO,MSA11NCC,MSA11CC,MSA11NK,MSA11NIC
314,33.65,20.0,1.865385,1.0,0.0,1980.0,31.0,32.0,44000.0,268.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.020542591377172,6.193609340250333,0.0,1.0,0.0,0.0,0.9999999847734653,2.3837722906705494e-08,-1.1610799433015018e-08,3.222940136993202e-09,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.136197,1.191551,1.580122,1.469756,0.8228325,-0.5172274,1.385593,1.504197,1.477677,93976.0,63.0,110.0,121.0,20.0,16.0,19.9331618877629,16.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,20.0,1.634615,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
315,2.65,17.0,2.0,1.0,0.0,1982.0,29.0,19.0,10900.0,68.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.911361033893833,4.0,0.99999999700879,7.498222931445753e-09,-2.8656494954759637e-09,-1.7187185008538108e-09,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5376828,-0.3144526,-0.9932545,-0.6362239,-0.0848459,0.3205623,-0.6552798,-0.6950611,-0.6977623,22588.0,64.0,140.0,145.0,14.0,12.0,14.0,12.773198217129375,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,24.0,3.365385,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
316,34.01,16.0,6.634615,1.0,0.0,1982.0,29.0,29.0,56000.0,352.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.749535,0.6178085,0.2433569,-0.2630577,0.5660288,-0.6350625,0.6481141,0.3764832,0.4588477,69955.0,65.0,120.0,120.0,16.0,15.0,16.0,15.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,32.0,1.269231,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
317,9.74,13.0,4.884615,1.0,0.0,1984.0,27.0,25.0,48797.0,195.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.123528,-0.2280086,0.3443657,1.101095,0.8253747,0.7720234,0.6489875,0.65445,0.0616585,80985.0,62.0,140.0,150.0,12.0,12.0,12.0,12.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,37.0,3.519231,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
318,13.78,20.0,0.75,1.0,0.0,1983.0,28.0,33.0,86682.29515603863,570.7310465159859,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8650095,1.250751,1.260446,1.757593,1.131055,-0.4235973,1.164981,1.435967,1.338772,93340.0,63.0,124.0,120.0,20.0,20.0,20.0,20.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,60.0,6.096154,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
319,10.0,14.0,6.826923,1.0,0.0,1983.0,28.0,25.0,19000.0,150.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.66739,0.6702223,1.069171,0.1546747,-0.616316,-0.7860865,1.393865,0.9959771,0.9271867,77561.0,70.0,155.0,190.0,12.0,16.0,13.00443456832624,16.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,20.0,2.423077,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
320,7.25,16.0,6.211538,1.0,0.0,1982.0,29.0,22.0,50780.997561162934,359.7794757068288,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.566773137561256,5.400667758937331,0.9999999909459087,1.0083172519159689e-08,3.1141689227354163e-09,-4.0634740017253534e-09,0.9999999890091962,1.629602763841831e-08,-4.885951199185001e-09,-2.88745916066091e-10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6898627,-0.1528151,1.020687,0.8871847,2.352307,1.889582,0.6171628,0.6835352,0.4624243,71954.0,61.0,98.0,105.0,12.0,12.0,12.511349089856232,15.623399996229265,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,40.0,5.846154,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
321,8.0,14.0,6.980769,1.0,0.0,1980.0,31.0,28.0,132096.0,830.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.037413331694545,8.947522491130016,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.249149,0.2854704,0.3713118,0.9820961,0.7316639,1.020624,0.8665259,0.8075303,0.3498548,76355.0,68.0,145.0,170.0,12.0,13.0,12.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,10.0,0.8846154,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
322,12.0,18.0,2.673077,1.0,0.0,1984.0,27.0,32.0,90512.0,716.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,8.333424098329857,0.0,0.0,0.0,1.0,0.9999999817038301,1.551356554330141e-08,-7.248446287633215e-11,3.5256677577422124e-09,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9413146,1.324621,1.444194,0.8487842,0.1217442,0.2630425,1.277706,1.275096,1.476154,90799.0,69.0,155.0,155.0,12.0,14.0,12.870977238726447,14.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,21.0,40.0,1.346154,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
323,9.5,16.0,2.826923,1.0,0.0,1981.0,30.0,19.0,38200.0,204.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.01488324041248,5.721024958981417,0.9999999846396319,1.4261596348319472e-08,-4.3036996189016463e-10,1.996703247186815e-09,0.9999999900344365,1.1936894139807919e-08,-2.7841577932008477e-09,1.0355059032463032e-09,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.2183937,-0.5819392,-0.7132382,-0.3114098,-0.1837234,-1.047834,-0.4763645,-0.5113149,-0.6910805,29593.0,66.0,180.0,180.0,10.0,12.0,12.0,12.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,35.0,3.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
324,46.15,19.0,4.211538,1.0,0.0,1981.0,30.0,23.0,57000.0,304.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.702179198278742,6.38968493608283,0.9999999867234397,1.51977812556936e-08,-2.463452108969477e-09,8.48078940407504e-10,0.999999984757884,1.2930721382531374e-08,1.6477885722565588e-09,1.1393224141897917e-09,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.49399,0.7441708,0.7769231,1.559722,1.255521,0.6022245,1.238584,1.279543,0.8107725,94715.0,69.0,190.0,195.0,12.0,12.0,12.0,12.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,50.0,1.923077,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
325,36.32,16.0,8.634615,1.0,0.0,1980.0,31.0,25.0,113000.0,539.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.564665336382973,9.728864298324666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.936446,1.113009,1.442226,1.208964,1.911086,-0.4377478,1.765913,1.594588,1.362256,94483.0,69.0,145.0,143.0,14.0,14.0,14.0,14.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,45.0,2.769231,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
326,32.42,17.0,4.576923,1.0,0.0,1983.0,28.0,21.0,41500.0,222.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.757964,0.9297529,0.64214,1.028223,1.026038,0.6934801,1.397616,1.218896,0.8378624,91232.0,67.0,165.0,165.0,12.0,12.0,12.0,12.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,50.0,5.153846,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
327,11.5,14.0,9.673077,1.0,0.0,1980.0,31.0,23.0,53999.0,339.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.220548412567624,8.70169789130125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.180952,0.0373228,0.2934675,1.607574,1.322364,0.9336643,0.7394689,0.872252,0.1760108,67469.0,64.0,160.0,175.0,12.0,13.0,12.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,40.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
328,22.0,16.0,6.480769,1.0,0.0,1982.0,29.0,28.0,100000.0,628.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0059596,0.7248079,0.4335193,0.752548,0.5704801,1.58195,0.3145715,0.5324254,0.6173173,63819.0,62.0,150.0,170.0,16.0,14.0,16.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,40.0,4.692307,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
329,22.5,17.0,6.769231,1.0,0.0,1981.0,30.0,29.0,69937.79618780898,448.2751544514765,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.911278979504317,6.178544345838091,0.9999999855600648,1.4764410583012477e-08,-2.6829614085954745e-09,2.7915447731174936e-09,0.9999999867694438,1.138622707230752e-08,4.1436121200888465e-10,1.873609711822155e-09,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4145595,1.08452,0.9593011,0.5165527,0.8554009,1.431617,0.788998,0.8318495,1.089531,85230.0,66.0,160.0,148.0,16.0,16.0,16.0,16.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,40.0,3.365385,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
330,10.24,17.0,4.403846,1.0,0.0,1981.0,30.0,23.0,58000.0,310.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.48235201611211,6.289552099448343,0.9999999879069061,1.3097161577491079e-08,-8.15436607126685e-12,-7.445581928777756e-10,0.9999999843215681,1.5343257331323912e-08,-1.0328871091758174e-09,1.8321459904768744e-09,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4731662,-0.5443756,-0.1927938,1.172774,0.6780096,1.931559,0.0570299,0.2536733,-0.3935076,55703.0,66.0,173.0,188.0,12.0,6.0,12.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,38.0,1.134615,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
331,30.0,17.0,3.365385,1.0,0.0,1984.0,27.0,18.0,49000.0,308.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8605773,0.2682866,0.386624,0.1925629,0.488397,1.017319,-0.2934338,-0.0042957,0.3488568,61161.0,61.0,101.0,95.0,12.0,13.0,12.0,13.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,16.0,4.730769,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
332,12.8,12.0,11.5,1.0,0.0,1980.0,31.0,22.0,50500.0,270.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.998199578196655,6.353374777659937,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.124381,0.3810869,0.5470174,0.5432017,0.5344891,0.0967912,0.1862285,0.3762824,0.4945447,59288.0,64.0,135.0,155.0,12.0,12.0,12.0,12.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,24.0,10.55769,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
333,18.0,12.0,12.80769,1.0,0.0,1981.0,30.0,26.0,63000.0,396.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.498871229550915,5.2914035967259565,0.9999999906162291,9.675610979087423e-09,-6.857741041699228e-10,6.304192723405322e-10,0.999999985651721,1.8307659388483444e-08,-2.836232138037076e-09,-8.842109266993248e-10,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.2620823,-0.2598026,-0.2294918,-0.4979929,-1.46503,-0.1825972,-0.2789293,-0.3502411,-0.2613215,32920.0,64.0,170.0,200.0,12.0,12.0,12.0,12.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,38.0,10.25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
334,10.0,14.0,5.865385,1.0,0.0,1983.0,28.0,27.0,44376.0,279.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7258979,-0.7993125,-0.4287744,-0.1135385,-0.9432371,-0.9759024,-0.7368389,-0.5791858,-0.6553027,27083.0,63.0,183.0,206.0,14.0,13.0,14.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,40.0,0.4807692,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
335,5.0,12.0,5.730769,1.0,0.0,1983.0,28.0,20.0,50200.0,268.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2970566,-0.5853136,-0.0840356,0.5140592,1.026038,0.2711475,-0.0211189,0.0390419,-0.3573406,50412.0,67.0,135.0,145.0,11.0,12.0,11.0,12.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,18.0,4.326923,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
336,25.0,17.0,2.826923,1.0,0.0,1983.0,28.0,26.0,115157.0,615.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.469192,1.474995,2.154542,2.261156,1.059999,1.686819,1.804326,2.058894,1.935157,99241.0,61.0,115.0,113.0,16.0,16.0,16.0,16.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,65.0,2.365385,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
337,15.0,15.0,5.826923,1.0,0.0,1983.0,28.0,33.0,64947.34343253313,433.4653123643973,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.45469618610958,5.531855984295177,0.999999984669671,1.5055261037844048e-08,-1.1978849023819294e-09,1.9193455713661933e-09,0.9999999906214514,1.1190786963766186e-08,1.7836510046720377e-10,-1.8486305819465088e-09,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.3859787,-0.4840056,0.27516,-1.087799,1.3218,-0.4401166,-0.2699559,-0.4714789,-0.1117646,26292.0,62.0,141.0,160.0,14.0,17.0,14.0,17.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,24.0,2.615385,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
338,27.0,14.0,10.11539,1.0,0.0,1982.0,29.0,31.0,72269.45560297232,379.96138227618565,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.032599,-0.0947622,0.830525,-0.0266484,-0.3087283,0.3308479,0.1838165,0.1886811,0.3919733,47085.0,69.0,175.0,165.0,18.0,16.0,18.0,16.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,40.0,0.4038461,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
339,10.24,11.0,6.442307,1.0,0.0,1982.0,29.0,24.0,41500.0,261.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.1380912,-0.8380668,-0.2537342,0.7642095,0.1359042,0.8055435,-0.3763476,-0.1309412,-0.5826246,41987.0,65.0,128.0,170.0,11.0,12.0,11.0,12.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,40.0,3.961539,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
340,8.75,13.0,9.865385,1.0,0.0,1981.0,30.0,26.254707004538147,8260.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.403030946827073,4.669918781945526,0.9999999876271985,1.149205175465795e-08,-3.03060465611793e-09,4.357887384287551e-09,0.9999999958772134,6.451898570958292e-09,4.706649736618829e-09,-7.1911676613467534e-09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1694766,-0.8574058,-0.7877463,-0.8499565,-0.3263289,-1.110794,-0.3593701,-0.6514125,-0.877714,20392.0,67.0,195.0,200.0,13.0,12.0,13.0,12.0,11.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,40.0,0.6730769,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
341,13.65,12.0,9.711538,1.0,0.0,1984.0,27.0,27.0,14899.0,118.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0091807,0.1851913,-0.5074728,-0.9279958,0.1654326,0.0607592,-0.094049,-0.3530641,-0.1722574,28247.0,69.0,198.0,200.0,12.0,12.0,12.723756487503323,12.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,35.0,6.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
342,34.0,19.0,4.980769,1.0,0.0,1981.0,30.0,30.0,91000.0,721.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.161566970957246,5.0022574435640195,0.9999999868681209,1.5470604797229726e-08,-5.354231724652436e-09,3.373869184031264e-09,0.9999999831066413,1.7546287978120745e-08,-1.5066436986899134e-09,1.2961081097273564e-09,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6052979,0.7646601,1.068283,0.7296391,0.9971821,1.121179,0.8358762,0.8858419,0.9770744,77132.0,66.0,150.0,136.0,16.0,16.0,16.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,35.0,1.961538,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
343,20.67,16.0,5.769231,1.0,0.0,1983.0,28.0,29.0,34613.0,320.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,6.595170511273366,0.0,0.0,1.0,0.0,0.9999999859213426,1.671918248291604e-08,9.081422280843299e-10,-3.340682397379169e-09,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8351734,0.3856494,0.3774695,-0.455961,0.1524349,0.3549907,0.6682367,0.3190308,0.4065618,59281.0,61.0,115.0,137.0,18.0,16.0,17.791512744283317,16.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,40.0,8.365385,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
